reference_path,query_path,label,pair_type,writer_id_ref,writer_id_query
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_4.png,1,genuine_genuine,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_6.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_6.png,1,genuine_genuine,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_19_24.png,0,skilled_forgery,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_5.png,0,random_forgery,3,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_29_15.png,0,skilled_forgery,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_6.png,1,genuine_genuine,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_29_12.png,0,skilled_forgery,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_40_22.png,0,skilled_forgery,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_15.png,0,random_forgery,46,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_14.png,1,genuine_genuine,5,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_40_15.png,0,skilled_forgery,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_18_6.png,0,skilled_forgery,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_14.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_24_15.png,0,skilled_forgery,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_2.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_1.png,0,random_forgery,38,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_20.png,1,genuine_genuine,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_20.png,1,genuine_genuine,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_11_15.png,0,skilled_forgery,11,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_7_24.png,0,skilled_forgery,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_18_23.png,0,skilled_forgery,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_24.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_49_13.png,0,skilled_forgery,49,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_17_18.png,0,skilled_forgery,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_2.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_22.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_5.png,1,genuine_genuine,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_7.png,1,genuine_genuine,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_18_21.png,0,skilled_forgery,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_9.png,1,genuine_genuine,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_3_14.png,0,skilled_forgery,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_24_21.png,0,skilled_forgery,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_5.png,1,genuine_genuine,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_5.png,0,random_forgery,18,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_5.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_21.png,1,genuine_genuine,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_21.png,0,random_forgery,45,37
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_8.png,1,genuine_genuine,37,37
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_9.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_10.png,0,random_forgery,51,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_19_20.png,0,skilled_forgery,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_34_2.png,0,skilled_forgery,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_55_19.png,0,skilled_forgery,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_8.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_4.png,1,genuine_genuine,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_2.png,0,random_forgery,21,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_6.png,1,genuine_genuine,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_21.png,1,genuine_genuine,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_19.png,0,random_forgery,3,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_26_7.png,0,skilled_forgery,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_13.png,0,random_forgery,22,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_14.png,0,random_forgery,4,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_21.png,1,genuine_genuine,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_46_15.png,0,skilled_forgery,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_55_2.png,0,skilled_forgery,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_16.png,1,genuine_genuine,49,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_22.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_19.png,0,random_forgery,37,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_4.png,1,genuine_genuine,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_49_5.png,0,skilled_forgery,49,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_24.png,1,genuine_genuine,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_55_11.png,0,skilled_forgery,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_23.png,1,genuine_genuine,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_8.png,1,genuine_genuine,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_43_11.png,0,skilled_forgery,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_45_14.png,0,skilled_forgery,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_9.png,1,genuine_genuine,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_20.png,1,genuine_genuine,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_2.png,0,random_forgery,16,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_4_22.png,0,skilled_forgery,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_19.png,0,random_forgery,17,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_45_1.png,0,skilled_forgery,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_30_14.png,0,skilled_forgery,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_16.png,0,skilled_forgery,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_2.png,1,genuine_genuine,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_4.png,0,random_forgery,28,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_21.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_11.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_10.png,0,random_forgery,25,37
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_5.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_3.png,0,skilled_forgery,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_17_20.png,0,skilled_forgery,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_28_1.png,0,skilled_forgery,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_21.png,1,genuine_genuine,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_8.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_14.png,0,random_forgery,1,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_12_9.png,0,skilled_forgery,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_10_15.png,0,skilled_forgery,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_6.png,0,random_forgery,1,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_17_8.png,0,skilled_forgery,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_43_4.png,0,skilled_forgery,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_28_9.png,0,skilled_forgery,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_4.png,1,genuine_genuine,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_21.png,1,genuine_genuine,31,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_7.png,1,genuine_genuine,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_47_16.png,0,skilled_forgery,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_20.png,0,random_forgery,25,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_23.png,0,random_forgery,21,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_8.png,0,random_forgery,49,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_28_12.png,0,skilled_forgery,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_6.png,0,random_forgery,4,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_11_22.png,0,skilled_forgery,11,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_16.png,0,random_forgery,25,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_46_14.png,0,skilled_forgery,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_22_19.png,0,skilled_forgery,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_17.png,0,random_forgery,12,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_3.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_18_13.png,0,skilled_forgery,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_4_16.png,0,skilled_forgery,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_3.png,0,random_forgery,4,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_9.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_6.png,1,genuine_genuine,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_36_8.png,0,skilled_forgery,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_4.png,0,random_forgery,12,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_15.png,0,random_forgery,36,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_9.png,1,genuine_genuine,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_13.png,0,random_forgery,4,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_5.png,0,skilled_forgery,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_22.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_10.png,1,genuine_genuine,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_23.png,0,random_forgery,17,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_3_10.png,0,skilled_forgery,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_6.png,1,genuine_genuine,5,5
